dataset_group,task,pc1,pc2
ABC,"grasp the red block, then lift it up",0.15332332202236434,-1.5011111171951592
ABC,place the grasped object in the cabinet,-3.7568780597569655,-0.21554300995886094
ABC,toggle the button to turn on the led light,-0.6389702141506344,5.579526856130299
ABC,place the object in the cabinet,-2.968797523165868,0.3465970922062741
ABC,grasp the red block and rotate it right,2.0105134529100956,-0.6594074364514539
ABC,"grasp the blue block, then rotate it right",1.7913956563785753,-0.2548974533075969
ABC,turn the pink block left,2.3977704250668874,-0.5545907608935859
ABC,in the cabinet grasp the red block,-1.8526069456071121,-1.3307839772736436
ABC,toggle the button to turn off the led,-0.9636664783565758,4.734833890774436
ABC,remove the top block,1.0771605220740876,-1.3129278350171876
ABC,grasp the pink block lying in the cabinet,-2.1417277495852094,-1.5356473445859837
ABC,move the light switch to turn off the light bulb,-0.4744596987383333,5.490207465151327
ABC,remove the top block,1.0771605220740876,-1.3129278350171876
ABC,pick up the pink block from the shelf,-1.0740903523755525,-2.0840863889619774
ABC,push the block into the drawer,-2.9084200818034267,-1.313665112441269
ABC,lift the red block from the table,0.5743354372582542,-1.616677878112867
ABC,pick up the pink block on the table,0.10695815896947593,-2.13877539009336
ABC,pick up the red block in the sliding cabinet,-1.254039670639386,-0.7592035127473232
ABC,rotate the red block to the left,3.548770702696408,0.010145761411589347
ABC,lift the pink block lying in the slider,0.5888114773185712,-1.5582082697288369
ABC,rotate the pink block to the right,3.330051464570758,-0.4130456195289432
ABC,"grasp the blue block, then turn it left",1.0111893478454155,-0.3473837654165639
ABC,in the cabinet pick up the pink block,-1.7900508638839097,-1.4647908759104031
ABC,grasp the pink block and rotate it left,1.9377013016368148,-1.1891906343747003
ABC,slide right the blue block,2.52383107207459,-0.9197903589084113
ABC,turn the red block left,2.6984031717833927,-0.07518239330240661
ABC,grasp the pink block and turn it right,0.9506454144554223,-1.2000300933236454
ABC,push the pink block towards the right,2.55777451427908,-1.0898207276975418
ABC,slide left the pink block,1.8892305177136908,-1.4442703052430592
ABC,slide right the pink block,2.158149253312586,-1.5967321630474798
ABC,take the red block and turn it right,1.9862004179824688,-0.1351180866368822
ABC,take the red block and turn it right,1.9862004179824688,-0.1351180866368822
ABC,"grasp the red block, then rotate it right",1.8031556386466734,-0.5523003703361874
ABC,lift the pink block,1.326899372399654,-2.13429186997874
ABC,grasp the pink block and turn it right,0.9506454144554223,-1.2000300933236454
ABC,lift the red block lying on the shelf,-0.4445421053707848,-1.5055777546414224
ABC,pull the drawer,-5.083162725481457,-0.30328361893751227
ABC,grasp the door handle and move the door to the right,-1.1441420777476736,1.9512610273121354
ABC,slide the object into the drawer,-4.392712968562187,-0.16641863589689354
ABC,grasp the pink block from the drawer,-3.3846810944084487,-2.2249927619823806
ABC,sweep the object into the drawer,-4.6095563002565045,0.4899709221884787
ABC,slide down the switch,0.004552824679943368,2.8434341515768846
ABC,in the slider pick up the blue block,1.0705745613929951,-1.3876070571762382
ABC,slide the block into the drawer,-2.93601549840652,-1.4403370820022645
ABC,grasp the door handle and slide the door to the left,-1.4846180658871773,1.5649180769929143
ABC,"grasp the door handle, then slide the door to the left",-1.483125340944173,1.5929264904076785
ABC,lift the blue block in the drawer,-3.0247859488211484,-1.606963078454579
ABC,grasp the door handle and move the door to the left,-1.1524759482624365,1.8368373215013827
ABC,grasp the handle of the drawer and close it,-4.731792893883155,-0.02853240134887909
ABC,pick up the red block from the table,0.2739398591247392,-1.7736544995399188
ABC,pick up the pink block,0.780695945001379,-2.494702529501469
ABC,turn on the green lamp,0.930756218695493,5.171898281232308
ABC,push down the button to turn on the led light,-0.43436995204169,5.2473747883774315
ABC,place the grasped block on top of another block,0.6747228757037131,-2.3812004877303066
ABC,turn on the green light,1.2676503815893345,5.821768642898863
ABC,move to the drawer and place the object,-3.88586319366815,0.12338403837216982
ABC,push the button to turn on the green light,0.41338226440674153,5.048244457743497
ABC,go to the tower of blocks and take off the top one,1.3569163445505443,0.3615555931013997
ABC,place the block on top of another block,2.1764214990142996,-2.0336663990938444
ABC,place the object in the slider,-0.35273416838314775,0.38476076119506547
ABC,turn on the led,0.18561970022665844,4.827231635998317
ABC,pick up the red block from the table,0.2739398591247392,-1.7736544995399188
ABC,slide the object into the drawer,-4.392712968562187,-0.16641863589689354
ABC,put the block on top of another block,1.929093693121013,-1.9863679163609012
ABC,pick up the red block lying in the drawer,-3.284745410656375,-1.6093662190879539
ABC,in the cabinet grasp the pink block,-2.0059451158113486,-1.7580196485556132
ABC,turn off the led lamp,-0.6646480964899311,5.698971671289049
ABC,slide the block into the drawer,-2.93601549840652,-1.4403370820022645
ABC,sweep the block into the drawer,-3.220923262218534,-0.6775677441815964
ABC,take off the stacked block,0.345318614223025,-1.2315466626936553
ABC,lift the red block from the table,0.5743354372582542,-1.616677878112867
ABC,lift the red block lying in the drawer,-3.067581971090115,-1.5663139061370004
ABC,pick up the blue block from the table,0.2578142936128283,-1.4858978152604603
ABC,in the slider grasp the red block,0.62064126177054,-1.7794286223582167
ABC,place the grasped block on top of another block,0.6747228757037131,-2.3812004877303066
ABC,grasp the red block lying on the shelf,-1.3158509224294388,-1.8091608805739545
ABC,rotate the red block 90 degrees to the right,3.442187421897779,0.6437562382445786
ABC,go towards the red block in the drawer and pick it up,-2.6990152841046373,-1.0537270696495118
ABC,pick up the blue block from the drawer,-3.195717925771077,-1.6113366633870456
ABC,push the object that it falls into the drawer,-3.7709707641538666,-0.10545693681091486
ABC,grasp the blue block on the table and lift it up,-0.3308325778521929,-1.1857081133600584
ABC,slide the blue block to the right,2.591841399412018,-0.6944865418339751
ABC,grasp the red block lying on the shelf,-1.3158509224294388,-1.8091608805739545
ABC,go push the red block to the right,2.3992017678561663,-0.35701041915977394
ABC,rotate left the red block,3.5692224230168055,-0.06468490980146717
ABC,rotate the blue block to the left,3.532079823072386,0.264373003223527
ABC,grasp the pink block and turn it right,0.9506454144554223,-1.2000300933236454
ABC,rotate the blue block to the left,3.532079823072386,0.264373003223527
ABC,rotate the blue block to the left,3.532079823072386,0.264373003223527
ABC,rotate the red block to the left,3.548770702696408,0.010145761411589347
ABC,push the red block to the left,2.7317035485354393,-0.7788286532121177
ABC,slide the red block towards the right,2.5750907341318783,-0.8381424961110622
ABC,rotate right the blue block,3.5514257012700092,0.16865395529545915
ABC,take the red block and turn it right,1.9862004179824688,-0.1351180866368822
ABC,grasp the red block and turn it right,1.1531243257127082,-0.750387358690062
ABC,rotate left the pink block,3.4135894544290943,-0.5414605076387242
ABC,"grasp the red block, then rotate it right",1.8031012199381622,-0.5523331219949509
ABC,push down the button to turn on the led,-0.5103898097175769,4.497359683249709
ABC,in the sliding cabinet grasp the pink block,-1.4166685082167267,-1.3726451162688365
ABC,push the button to turn off the led,-0.8664362310397955,4.582630922541264
ABC,turn off the led,-0.27456559770892447,4.790743176513453
ABC,grasp the pink block on the table and lift it up,-0.4613129702848796,-1.775620991033677
ABC,stack the blocks,0.6230656554340908,-2.3835673379913813
ABC,put the block in the drawer,-3.365018194588166,-1.4141282887042992
ABC,lift the red block on the shelf,-0.43702171998558126,-1.7216670303141657
ABC,place the object in the slider,-0.35273416838314775,0.38476076119506547
ABC,move the light switch to turn on the yellow light,0.3676340913486834,5.237352029404808
ABC,in the cabinet grasp the red block,-1.8526069456071121,-1.3307839772736436
ABC,"grasp the pink block, then lift it up",-0.06202684465184193,-1.9292634605072023
ABC,"grasp the pink block on the table, then lift it up",-0.45400346958816684,-1.733573556676167
ABC,push the button to turn on the led light,-0.5053853055907572,5.378265386641672
ABC,pick up the red block from the drawer,-3.232002225372365,-1.8114571460478828
ABC,lift the blue block in the drawer,-3.0247859488211484,-1.606963078454579
ABC,lift the pink block up,1.186147801644398,-2.0641333838926483
ABC,move to the drawer and store the object,-4.139844938268845,-0.08911548218983681
ABC,lift the pink block lying on the shelf,-0.5886034791148509,-1.920899918349307
ABC,move the light switch to turn on the yellow light,0.3676340913486834,5.237352029404808
ABC,toggle the button to turn off the led light,-0.7879351182314946,5.48208591864725
ABC,pick up the blue block on the table,0.2955714449696172,-1.496675224931375
ABC,grasp the blue block on the table and lift it up,-0.3308325778521929,-1.1857081133600584
ABC,grasp the red block and rotate it left,2.103835023213268,-0.7601478201342311
ABC,push the handle of the drawer,-3.917072789281334,-0.2808883290026713
ABC,move the light switch to turn off the yellow light,0.20838930396543448,5.310993683796763
ABC,place the grasped block on top of another block,0.6747228757037131,-2.3812004877303066
ABC,toggle the light switch to turn off the yellow light,-0.12124887544209702,5.256946302059422
ABC,lift the red block in the drawer,-3.0015835090749894,-1.81014633912271
ABC,go push the red block to the right,2.3992017678561663,-0.35701041915977394
ABC,push the button to turn on the led,-0.5851965704652675,4.565123747619878
ABC,grasp the blue block and turn it left,1.2532750225565346,-0.45144731892575024
ABC,pick up the red block in the sliding cabinet,-1.254039670639386,-0.7592035127473232
ABC,go towards the blue block in the drawer and pick it up,-2.677644685808121,-0.8771655713146868
ABC,"grasp the blue block on the table, then lift it up",-0.3148433619427835,-1.1516460013394425
ABC,turn off the yellow light,0.3231890061469666,5.2258596146389245
ABC,pick up the red block in the sliding cabinet,-1.2540292489081215,-0.7594328415725957
ABC,grasp the blue block from the drawer,-3.573886359222645,-1.5794021795764255
ABC,grasp the blue block and turn it right,1.2336442456132437,-0.39637819260171653
ABC,pick up the blue block on the table,0.2955714449696172,-1.496675224931375
ABC,push the object that it falls into the drawer,-3.770958801672368,-0.10557849514336864
ABC,take the red block and rotate it right,2.785068294623858,-0.13868729580725261
ABC,"grasp the blue block on the table, then lift it up",-0.3148433619427835,-1.1516460013394425
ABC,lift the red block lying in the sliding cabinet,-0.9329381940784028,-0.6748703892806956
ABC,lift the pink block in the drawer,-2.922497604733627,-2.2368714386177566
ABC,take the blue block and rotate it left,2.9243176084139915,0.012894393355644906
ABC,lift the blue block lying on the shelf,-0.38629069347616435,-1.2196143594450057
ABC,slide the red block to the left,2.6162976897526105,-0.9964266381489348
ABC,push the red block to the left,2.7317035485354393,-0.7788286532121177
ABC,"grasp the pink block, then rotate it left",1.6794513502586097,-1.0500908552908383
ABC,push left the blue block,2.6976234022049326,-0.44007265254767824
ABC,push right the red block,2.4615137041161317,-0.8989898371205277
ABC,push right the pink block,2.287554581883628,-1.3973972350775543
ABC,"grasp the red block, then turn it right",0.9420083159332434,-0.723363138772511
ABC,push the red block to the left,2.7317035485354393,-0.7788286532121177
ABC,slide the pink block towards the left,2.477261668406222,-1.319997270083764
ABC,rotate the red block 90 degrees to the right,3.442187421897779,0.6437562382445786
