model,display_name,sequence_idx,subtask_idx,subtask,language,num_actions,num_chunks,success,steps,mean_action_delta_l2_first6,q90_action_delta_l2_first6,mean_chunk_boundary_jump_l2_first6,q90_chunk_boundary_jump_l2_first6,mean_action_norm_l2_first6,mean_abs_gripper
act_lang_ABC_200k,ACT-Lang-ABC 200k,594,1,lift_blue_block_slider,lift the blue block from the sliding cabinet,360,15,False,360,0.05408875218107466,0.08820006847381591,0.3696769433362143,0.6732169866561892,0.3154471436101529,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,595,1,close_drawer,push the handle to close the drawer,52,3,True,52,0.04043565067809587,0.07017029821872711,0.09645883738994598,0.12277460992336273,0.5427086427807808,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,595,2,push_red_block_right,go push the red block right,360,15,False,360,0.06044301552007955,0.10675361603498457,0.3439376412757805,0.5795729875564577,0.3523855602161752,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,596,1,open_drawer,pull the handle to open the drawer,57,3,True,57,0.03706888323982379,0.06504121795296669,0.16097847372293472,0.1830335333943367,0.38029099242729053,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,596,2,turn_on_lightbulb,use the switch to turn on the light bulb,77,4,True,77,0.05064448639505396,0.08028972893953323,0.2129738082488378,0.29970318377017974,0.45208614522760565,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,596,3,rotate_pink_block_left,take the pink block and rotate it to the left,80,4,True,80,0.05744239285918353,0.12785183489322666,0.2216947873433431,0.2939629048109055,0.5206473116762936,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,596,4,lift_blue_block_table,grasp and lift the blue block,135,6,True,135,0.050770970766863495,0.10010434910655022,0.24852994978427886,0.38232138752937317,0.4190827829970254,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,596,5,place_in_slider,store the grasped block in the sliding cabinet,40,2,True,40,0.046624804655901894,0.07460503727197655,0.18637195229530334,0.18637195229530334,0.4192871775478125,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,597,1,open_drawer,pull the handle to open the drawer,46,2,True,46,0.04467446031048894,0.07456190139055252,0.12752559781074524,0.12752559781074524,0.4567817012253015,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,597,2,turn_off_lightbulb,use the switch to turn off the light bulb,189,8,True,189,0.05935404225787584,0.08656669706106189,0.4311409555375576,0.866994857788086,0.42458490577955094,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,597,3,lift_red_block_table,grasp and lift the red block,360,15,False,360,0.044778748804542516,0.05837367400527,0.38658821636012625,0.5357487678527834,0.24487392401529684,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,598,1,rotate_blue_block_right,take the blue block and rotate it to the right,141,6,True,141,0.06422125228481101,0.12733543515205387,0.4595648169517517,0.6159416079521179,0.48919254652363187,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,598,2,move_slider_left,push the sliding door to the left side,54,3,True,54,0.06252045609619257,0.0969029799103737,0.4365881085395813,0.4475733876228333,0.5578520905088495,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,598,3,turn_off_led,press the button to turn off the led light,35,2,True,35,0.05487580633010058,0.10644707232713699,0.2693076431751251,0.2693076431751251,0.6658270439931324,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,598,4,lift_blue_block_table,grasp and lift the blue block,128,6,True,128,0.04855093326214261,0.06766703128814698,0.3511069118976593,0.5415819644927978,0.2962699473137036,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,598,5,place_in_slider,store the grasped block in the sliding cabinet,49,2,True,49,0.032749637825569756,0.05647054426372054,0.0805867537856102,0.0805867537856102,0.3302424902818641,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,599,1,push_red_block_right,go push the red block right,92,4,True,92,0.048608608779262055,0.08025376498699188,0.2224455177783966,0.31179892718791963,0.33052027537284984,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,599,2,close_drawer,push the handle to close the drawer,65,3,True,65,0.051019579128478654,0.08522033542394639,0.17582221701741219,0.22309764996170997,0.4932373555806967,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,599,3,turn_off_lightbulb,use the switch to turn off the light bulb,71,3,True,71,0.07579651188903622,0.12157179415225983,0.3652528375387192,0.40575225055217745,0.5519391812489066,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,599,4,move_slider_right,push the sliding door to the right side,74,3,True,74,0.061291645057754564,0.1099037334322929,0.2197861522436142,0.2942703694105148,0.5881000634383511,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,599,5,lift_pink_block_table,grasp and lift the pink block,360,15,False,360,0.04511265708834016,0.07883321940898894,0.3233397603034973,0.4438494086265564,0.2360611227237516,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,600,1,rotate_red_block_left,take the red block and rotate it to the left,99,4,True,99,0.06663292859281812,0.12017187699675559,0.4682932694753011,0.9479860991239548,0.4743042528027236,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,600,2,move_slider_right,push the sliding door to the right side,136,6,True,136,0.05722341014555207,0.10089109390974045,0.3168070107698441,0.494173538684845,0.48059062298168154,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,600,3,turn_on_led,press the button to turn on the led light,360,15,False,360,0.06804566699388881,0.11672816574573516,0.461011494909014,0.6445457100868225,0.3660993460824506,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,601,1,move_slider_right,push the sliding door to the right side,46,2,True,46,0.05605097357183695,0.08671105951070786,0.2135303020477295,0.2135303020477295,0.5376463065976682,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,601,2,rotate_pink_block_right,take the pink block and rotate it to the right,360,15,False,360,0.0636367742529964,0.11133047193288802,0.4880230187305382,0.7791120171546937,0.400196690691842,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,602,1,open_drawer,pull the handle to open the drawer,45,2,True,45,0.048791986805471504,0.0816388584673405,0.16081656515598297,0.16081656515598297,0.47059737311469185,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,602,2,rotate_red_block_left,take the red block and rotate it to the left,254,11,True,254,0.07245950514207715,0.11760721802711491,0.47452064156532286,0.6981594920158385,0.438218036622513,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,602,3,push_into_drawer,slide the block that it falls into the drawer,145,6,True,145,0.058937676626050636,0.09351178109645848,0.3324275016784668,0.5158273816108704,0.40782373434510727,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,602,4,turn_off_led,press the button to turn off the led light,96,4,True,96,0.06567569837268246,0.12216192483901983,0.4267147382100423,0.5798830032348633,0.4348040868838628,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,602,5,lift_pink_block_slider,lift the pink block from the sliding cabinet,67,3,True,67,0.05304132454153715,0.08116937428712845,0.20623579248785973,0.33016343638300893,0.4123470202755572,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,603,1,rotate_pink_block_left,take the pink block and rotate it to the left,204,9,True,204,0.07046302529097778,0.1091971829533577,0.497146381996572,0.8448340058326721,0.6210232202840202,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,603,2,turn_on_led,press the button to turn on the led light,231,10,True,231,0.058649807891039095,0.07764488086104393,0.5230358565847079,0.8509458303451539,0.3259961498635156,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,603,3,push_into_drawer,slide the block that it falls into the drawer,191,8,True,191,0.05826070564063756,0.07325279489159583,0.4693255296775273,0.5876171588897705,0.3210740905079542,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,603,4,lift_pink_block_drawer,Take the pink block from the drawer,360,15,False,360,0.05174604123510151,0.07897667735815048,0.4018009640276432,0.6699602067470551,0.3173944831308391,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,604,1,push_red_block_left,go push the red block left,360,15,False,360,0.05168647914709819,0.07834387719631195,0.30463707021304537,0.4429087519645692,0.30638601049366926,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,605,1,move_slider_right,push the sliding door to the right side,51,3,True,51,0.0518837159499526,0.0840487115085125,0.16884507983922958,0.1907685801386833,0.523169197288214,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,605,2,rotate_blue_block_right,take the blue block and rotate it to the right,360,15,False,360,0.07084900273975182,0.11489273458719253,0.49212522378989626,0.5768131732940674,0.3382529463205073,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,606,1,move_slider_right,push the sliding door to the right side,320,13,True,320,0.0594778988849033,0.07778758406639098,0.4646729255716006,0.582989650964737,0.2675485125510022,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,606,2,lift_red_block_slider,lift the red block from the sliding cabinet,360,15,False,360,0.04953581885912022,0.06991988122463225,0.40942345027412685,0.583568572998047,0.2855158482367794,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,607,1,lift_red_block_table,grasp and lift the red block,44,2,True,44,0.04917658750660891,0.10477424710989003,0.11679932475090027,0.11679932475090027,0.35261292823336343,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,607,2,stack_block,stack the grasped block,360,15,False,360,0.047483963989146824,0.08165794014930725,0.27818347832986284,0.422038918733597,0.22433871914011735,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,608,1,open_drawer,pull the handle to open the drawer,48,2,True,48,0.046937263848141154,0.08425926864147186,0.18281473219394684,0.18281473219394684,0.462053803106149,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,608,2,turn_off_led,press the button to turn off the led light,291,12,True,291,0.062025822002183775,0.10932772979140287,0.37323997914791107,0.6153286695480347,0.31321653004262046,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,608,3,lift_blue_block_table,grasp and lift the blue block,360,15,False,360,0.05589734717378585,0.09115341603755948,0.3785606803638594,0.5761915147304535,0.3255906355567276,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,609,1,turn_off_led,press the button to turn off the led light,82,4,True,82,0.06184989253036034,0.09250640869140625,0.30719183882077533,0.38598769903182983,0.432180443642343,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,609,2,open_drawer,pull the handle to open the drawer,64,3,True,64,0.05667071211491785,0.08503693640232086,0.328215554356575,0.4569788843393326,0.4843072285875678,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,609,3,rotate_red_block_right,take the red block and rotate it to the right,166,7,True,166,0.07788499336351049,0.13102575838565828,0.5633359377582868,0.8266764283180237,0.49917768933866397,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,609,4,lift_pink_block_slider,lift the pink block from the sliding cabinet,66,3,True,66,0.07098473310470581,0.14104043245315553,0.15539773553609848,0.1722324773669243,0.6442145980668791,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,609,5,stack_block,stack the grasped block,360,15,False,360,0.06191375673668132,0.10199366211891174,0.3527901087488447,0.510050630569458,0.3182113895089262,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,610,1,open_drawer,pull the handle to open the drawer,54,3,True,54,0.0368135910973234,0.06099788025021553,0.18475067615509033,0.20836280584335326,0.3712318807288452,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,610,2,move_slider_left,push the sliding door to the left side,360,15,False,360,0.05609506296388245,0.07349920123815536,0.44667244276830126,0.6022560238838196,0.3251415441433589,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,611,1,open_drawer,pull the handle to open the drawer,56,3,True,56,0.03180399896069006,0.05154219567775727,0.11137852817773819,0.11296337395906449,0.37411644948380335,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,611,2,lift_red_block_table,grasp and lift the red block,360,15,False,360,0.04984600033188202,0.07402141392230986,0.40439058201653616,0.6114911079406739,0.28482397818523975,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,612,1,turn_on_led,press the button to turn on the led light,43,2,True,43,0.04812833564799456,0.08827051147818565,0.4813605546951294,0.4813605546951294,0.5042101959156435,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,612,2,open_drawer,pull the handle to open the drawer,73,3,True,73,0.0479680828219797,0.07430064231157303,0.21705656498670578,0.2994972333312035,0.4726776054052457,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,612,3,push_pink_block_left,go push the pink block left,119,5,True,119,0.07163131775302907,0.0945765160024166,0.47520123422145844,0.5909428745508194,0.4955315449658562,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,612,4,move_slider_left,push the sliding door to the left side,60,3,True,60,0.05905468933978828,0.10140270441770555,0.28531279414892197,0.4249963089823723,0.5661201116939386,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,612,5,lift_blue_block_slider,lift the blue block from the sliding cabinet,360,15,False,360,0.06195982472716849,0.09025980234146118,0.5015977663653237,0.7172759652137758,0.42052028741066655,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,613,1,push_pink_block_right,go push the pink block right,360,15,False,360,0.049138771803935465,0.07932439446449278,0.3469913995691708,0.5308843880891801,0.27687622449464266,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,614,1,move_slider_left,push the sliding door to the left side,65,3,True,65,0.054128085321281105,0.06493410542607307,0.6005423963069916,0.6100508868694305,0.48359551636072307,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,614,2,turn_off_led,press the button to turn off the led light,47,2,True,47,0.07111036979957767,0.10686291754245758,0.6350789666175842,0.6350789666175842,0.42664790597367797,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,614,3,close_drawer,push the handle to close the drawer,64,3,True,64,0.05755241626193599,0.0914787158370018,0.1325935311615467,0.14436313286423683,0.5756584368646145,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,614,4,push_red_block_right,go push the red block right,360,15,False,360,0.06732174987362537,0.09899365901947021,0.3480944186449051,0.5779923021793366,0.3459426353168156,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,615,1,open_drawer,pull the handle to open the drawer,45,2,True,45,0.044384214942428196,0.06897449567914009,0.12849284708499908,0.12849284708499908,0.4499945607450273,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,615,2,rotate_blue_block_left,take the blue block and rotate it to the left,280,12,True,280,0.0746789469790902,0.133461132645607,0.5143656134605408,0.8438785076141357,0.4481904176462974,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,615,3,lift_blue_block_table,grasp and lift the blue block,360,15,False,360,0.05919148232061468,0.08923054635524748,0.4423016421496868,0.6799004435539248,0.34279964092291065,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,616,1,move_slider_right,push the sliding door to the right side,92,4,True,92,0.06715226997263156,0.073172926902771,0.6793804168701172,1.1046387493610383,0.39179444766562915,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,616,2,lift_blue_block_table,grasp and lift the blue block,360,15,False,360,0.049406348796390144,0.07036760002374648,0.3698097158755575,0.5242894113063813,0.2624131573571099,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,617,1,move_slider_left,push the sliding door to the left side,360,15,False,360,0.06466156697357307,0.08589614927768707,0.6250372997352055,0.7691231191158295,0.3220103693091207,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,618,1,turn_off_lightbulb,use the switch to turn off the light bulb,73,3,True,73,0.07311675843730983,0.11012742146849631,0.4949031174182892,0.6323057234287262,0.5349241774784376,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,618,2,open_drawer,pull the handle to open the drawer,74,3,True,74,0.04987717052436855,0.07376828491687773,0.24706348031759262,0.3697893306612968,0.4535014639432366,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,618,3,move_slider_right,push the sliding door to the right side,75,3,True,75,0.0663780904456822,0.11379746422171594,0.26773857697844505,0.39562919065356256,0.5687533644835154,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,618,4,push_pink_block_right,go push the pink block right,70,3,True,70,0.04870139430209562,0.07941778600215914,0.3658047989010811,0.5187077775597573,0.29245940233979906,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,618,5,lift_pink_block_table,grasp and lift the pink block,360,15,False,360,0.05197831045986675,0.08355827182531353,0.39136180228420664,0.5636712849140167,0.29028003683520687,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,619,1,push_red_block_right,go push the red block right,330,14,True,330,0.04319396608800692,0.07098600417375564,0.27039159490511966,0.42064771652221683,0.25893364438053335,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,619,2,lift_blue_block_table,grasp and lift the blue block,360,15,False,360,0.05023220650044926,0.07581818252801895,0.35453879088163376,0.5607154667377473,0.2664833345450461,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,620,1,open_drawer,pull the handle to open the drawer,48,2,True,48,0.04383527212082706,0.07224893420934676,0.12367421388626099,0.12367421388626099,0.4666316124300162,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,620,2,lift_red_block_slider,lift the red block from the sliding cabinet,76,4,True,76,0.06575802002102137,0.1271618455648423,0.2024433414141337,0.26630342900753023,0.543104449189023,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,620,3,stack_block,stack the grasped block,360,15,False,360,0.05877241619128454,0.09767700135707853,0.38719500601291656,0.5954753637313843,0.2986981953908172,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,621,1,rotate_pink_block_left,take the pink block and rotate it to the left,360,15,False,360,0.08257458452719023,0.12506748437881468,0.6655155399015972,1.161080002784729,0.4104401675156421,1.0
act_lang_ABC_200k,ACT-Lang-ABC 200k,622,1,lift_pink_block_table,grasp and lift the pink block,66,3,True,66,0.0520492711605934,0.10034536868333818,0.27216996625065804,0.4057196415960789,0.39242765363870247,1.0
